timestamp,lat,lon,order_volume,traffic_index,priority,weather,hour,day_of_week,month
2025-08-15 08:05:31,41.64767752596652,26.534785165652217,14,0.5846932064056733,High,Sunny,8,4,8
2025-06-12 01:52:13,41.6599999574926,26.570643529702078,14,0.18852314993390423,Medium,Sunny,1,3,6
2025-10-16 23:06:18,41.6942179688625,26.52923367565913,9,0.18945592674990944,Low,Sunny,23,3,10
2025-08-15 00:26:59,41.63839282341887,26.567550848221863,7,0.1647012960352725,High,Sunny,0,4,8
2025-08-03 23:21:31,41.67740509298993,26.52920089186576,17,0.17722839920806227,Medium,Sunny,23,6,8
2025-01-02 03:08:36,41.6662371706277,26.58266350891632,12,0.09546069238602961,High,Sunny,3,3,1
2025-12-07 22:09:50,41.68796906265873,26.58736009799294,12,0.1881766763928396,High,Sunny,22,6,12
2025-03-09 03:08:56,41.64196105707003,26.546105216156587,7,0.13423128731402736,Medium,Sunny,3,6,3
2025-05-28 03:57:46,41.66243224780512,26.553598827471184,11,0.30492432024469585,Medium,Sunny,3,2,5
2025-05-09 01:08:55,41.610733095415874,26.569966548014172,7,0.2690800976233878,High,Sunny,1,4,5
2025-02-28 09:12:25,41.66736569850249,26.57790150307519,10,0.7263975090429275,High,Sunny,9,4,2
2025-04-19 02:00:42,41.660293696256005,26.52899906024451,9,0.14554999580766945,High,Sunny,2,5,4
2025-09-03 19:29:10,41.68796175161546,26.580250551589376,5,0.8258357737027157,High,Rainy,19,2,9
2025-10-22 04:21:48,41.65728111006554,26.533345434912935,17,0.10868324199448091,Medium,Sunny,4,2,10
2025-01-02 20:01:11,41.694980457372424,26.500096467583244,16,0.22416066499199333,Low,Sunny,20,3,1
2025-06-25 04:24:32,41.66937265359624,26.549447195869927,10,0.33394835676380974,Low,Rainy,4,2,6
2025-01-05 17:29:39,41.688369234337976,26.534793904233894,14,0.645290007356374,Low,Sunny,17,6,1
2025-05-03 15:46:59,41.71158333961581,26.542446546031705,27,0.46051147667764225,Low,Rainy,15,5,5
2025-07-02 18:18:01,41.650280938416884,26.570629205242486,6,0.672835301170916,High,Sunny,18,2,7
2025-06-04 14:14:46,41.639315234681156,26.580505934283558,18,0.46860444868614015,High,Rainy,14,2,6
2025-01-23 17:18:27,41.68824935506423,26.562621015101307,13,0.6474677694398097,High,Sunny,17,3,1
2025-12-20 07:35:22,41.65896360074353,26.585358775995733,8,0.734596255107214,Low,Sunny,7,5,12
2025-11-02 00:37:33,41.660441051331006,26.58271142860122,29,0.21052868361869537,Medium,Sunny,0,6,11
2025-04-15 08:38:38,41.68980491595804,26.587286478736235,8,0.7131081088264901,High,Sunny,8,1,4
2025-02-06 00:06:58,41.682007641044564,26.56381157557682,5,0.19529865597754037,Medium,Sunny,0,3,2
2025-08-17 00:36:57,41.68833059922802,26.570237758474168,7,0.18837921533117497,Medium,Sunny,0,6,8
2025-09-03 11:07:12,41.682203369516245,26.55096144217925,9,0.19646827547772633,Low,Sunny,11,2,9
2025-01-15 06:16:27,41.665274002131696,26.555671622912307,18,0.3953100519482668,Low,Rainy,6,2,1
2025-01-26 07:25:36,41.678270132828935,26.537959374134115,7,0.8319481086592694,Medium,Rainy,7,6,1
2025-12-28 00:00:43,41.64706148177909,26.53944796614178,9,0.20865469307383083,Medium,Sunny,0,6,12
2025-02-09 18:42:22,41.657924453236156,26.581855376270035,9,0.7401749609076453,Low,Sunny,18,6,2
2025-08-11 04:33:56,41.730845054474116,26.571709679902156,12,0.3190902845519565,Low,Sunny,4,0,8
2025-07-05 16:16:46,41.659116262719714,26.56773000793822,12,0.21924971894709905,Medium,Sunny,16,5,7
2025-12-29 08:09:02,41.67614566954317,26.566437414489176,7,0.8463578737358735,Medium,Rainy,8,0,12
2025-07-04 22:43:12,41.72174995709487,26.599248796670096,9,0.13861091546620696,Medium,Sunny,22,4,7
2025-10-06 15:47:21,41.680704902000535,26.544762295512367,16,0.24841103928736744,Low,Sunny,15,0,10
2025-06-27 20:50:25,41.68844315686169,26.60020432130096,12,0.5287232919322283,High,Rainy,20,4,6
2025-11-09 06:27:04,41.642403195656094,26.578387714064355,27,0.012846501099720853,High,Sunny,6,6,11
2025-01-15 15:48:31,41.68365550651797,26.525231748276198,9,0.545386572767485,High,Rainy,15,2,1
2025-07-04 08:07:31,41.715238382735684,26.60969284339455,12,0.6293427324142866,Low,Sunny,8,4,7
2025-07-07 13:09:05,41.66811031962058,26.533570889691752,15,0.24989015096493944,High,Sunny,13,0,7
2025-12-02 13:44:53,41.65900997215726,26.552268301643977,14,0.30805292564348385,Medium,Snowy,13,1,12
2025-03-11 09:36:12,41.69036629099169,26.538865230642333,5,0.6554493881068186,High,Sunny,9,1,3
2025-12-16 18:28:44,41.61998339031238,26.551151437289274,14,0.9513455016686723,Low,Rainy,18,1,12
2025-02-18 07:26:02,41.71893825023191,26.55850469340399,13,0.8143469936399028,Low,Sunny,7,1,2
2025-12-12 00:35:33,41.64636477219292,26.542057218936044,14,0.3344865786381007,Low,Sunny,0,4,12
2025-11-17 17:11:02,41.71397120312298,26.544218183969566,37,0.8889283635155609,Low,Rainy,17,0,11
2025-10-17 14:38:25,41.68888338994405,26.558222158570135,10,0.46385694047877835,Medium,Rainy,14,4,10
2025-01-11 23:43:37,41.68742323341474,26.55150212213844,9,0.31445544314985746,Low,Rainy,23,5,1
2025-01-01 02:07:27,41.667515499376144,26.512877745224056,15,0.1496727709597048,High,Sunny,2,2,1
2025-08-26 03:15:38,41.70567560627995,26.53651266334349,8,0.19307140192501437,Low,Sunny,3,1,8
2025-05-23 01:07:46,41.672663194332465,26.564132168833407,7,0.12457068432983143,Low,Sunny,1,4,5
2025-01-27 18:17:35,41.66951628651634,26.54072422328905,16,0.9339010610996022,Medium,Rainy,18,0,1
2025-05-20 15:29:53,41.689563152943535,26.55776914520328,11,0.4112902349983568,High,Snowy,15,1,5
2025-03-14 01:58:20,41.63987100664781,26.54474861826053,13,0.221922321614242,High,Sunny,1,4,3
2025-02-10 05:54:12,41.68711559931541,26.54598193164827,13,0.15820311616437366,Medium,Sunny,5,0,2
2025-11-01 10:22:50,41.65029417694598,26.533484062589576,41,0.29063708845676905,High,Sunny,10,5,11
2025-06-30 14:25:34,41.688345370413714,26.566162046354645,22,0.16605877888804454,Low,Sunny,14,0,6
2025-01-29 20:09:39,41.67166867158745,26.60052580183124,19,0.2917355768969003,Low,Snowy,20,2,1
2025-07-11 06:04:25,41.66242036995454,26.536459020887914,11,0.5161525054456119,High,Rainy,6,4,7
2025-06-29 00:51:31,41.68627591954113,26.556301390882567,10,0.2896807651921587,High,Sunny,0,6,6
2025-03-10 12:20:45,41.66369009348952,26.529380802224146,4,0.12120503737426627,Medium,Sunny,12,0,3
2025-07-20 13:34:43,41.65199575637824,26.573145549995868,13,0.1863290906802651,High,Sunny,13,6,7
2025-05-09 00:55:31,41.67620091199859,26.541720954117107,12,0.2574012804012461,High,Sunny,0,4,5
2025-08-24 04:52:17,41.6130543205833,26.535203697383288,15,0.16890239333578239,Low,Sunny,4,6,8
2025-05-24 16:28:14,41.66914950163992,26.597525062863934,14,0.4203485399420447,Low,Snowy,16,5,5
2025-03-08 14:26:22,41.67252821384202,26.586274984457507,10,0.121605346936542,Low,Sunny,14,5,3
2025-08-14 05:42:20,41.693966180978684,26.517102260801177,18,0.23177680240256898,Low,Sunny,5,3,8
2025-07-01 18:35:56,41.69134551970979,26.546861910546063,16,0.8550988598003517,Low,Rainy,18,1,7
2025-07-27 06:36:48,41.67023699451821,26.55025532422244,6,0.4315327392968709,High,Rainy,6,6,7
2025-06-03 22:38:41,41.67990274628734,26.50718770325295,12,0.15575442297375958,Low,Sunny,22,1,6
2025-07-17 16:14:07,41.67628088246154,26.551602570940112,14,0.3537468409389751,High,Sunny,16,3,7
2025-05-04 23:13:51,41.6413459324102,26.581569997016874,13,0.20438223025380364,Medium,Sunny,23,6,5
2025-07-03 18:50:00,41.664158587744936,26.566769564692432,10,0.747985142845476,High,Sunny,18,3,7
2025-03-07 21:02:36,41.62956996763543,26.519956524934404,8,0.14793632878595642,High,Sunny,21,4,3
2025-10-28 16:47:17,41.63328178405775,26.560888858494355,9,0.23493038204879851,High,Sunny,16,1,10
2025-02-08 06:52:04,41.696039926178194,26.551235455091753,7,0.38955531033666096,Low,Rainy,6,5,2
2025-11-20 10:53:10,41.678609666563084,26.551152079893836,22,0.2885042508542351,Medium,Sunny,10,3,11
2025-04-19 22:52:55,41.63811157092956,26.531780923678962,15,0.5184112896577142,High,Snowy,22,5,4
2025-06-22 00:33:58,41.691834719314016,26.560354256177266,11,0.2711556051825384,Low,Sunny,0,6,6
2025-03-28 08:33:15,41.67677483673815,26.502200844511915,10,0.7082709812116444,Low,Sunny,8,4,3
2025-06-11 22:57:24,41.69407675799165,26.585458444102947,8,0.24097358395355237,Medium,Sunny,22,2,6
2025-09-27 01:15:27,41.62581876707115,26.56612940380463,10,0.1721996463477109,Low,Sunny,1,5,9
2025-07-23 04:15:02,41.641042943456625,26.540379754862386,10,0.3635717659441956,Low,Snowy,4,2,7
2025-10-21 13:54:29,41.66203134561092,26.590944873621783,16,0.13628852332993108,High,Sunny,13,1,10
2025-09-11 21:12:55,41.708810652200036,26.582653042154625,10,0.10004960016589398,Low,Sunny,21,3,9
2025-04-01 11:32:26,41.66471782716883,26.52657215895842,12,0.1692102529452438,High,Sunny,11,1,4
2025-04-11 15:23:14,41.67484641306905,26.535391783698433,14,0.31141436729735417,High,Sunny,15,4,4
2025-08-30 03:43:24,41.66375833320138,26.51765832388354,9,0.39061286890543634,Medium,Rainy,3,5,8
2025-08-29 03:17:24,41.673106885452185,26.568310503079648,10,0.4067790521952724,Medium,Snowy,3,4,8
2025-09-21 09:24:37,41.68436598892792,26.54097482058336,14,0.6000807805809363,Medium,Sunny,9,6,9
2025-05-01 07:17:55,41.70939826002434,26.53712322774645,10,0.7216061773342198,Low,Sunny,7,3,5
2025-09-28 03:23:50,41.61030077661818,26.59388865418095,11,0.054994671186169714,Medium,Sunny,3,6,9
2025-08-11 20:06:37,41.62778515682679,26.548180237787992,8,0.18406854282936913,Low,Sunny,20,0,8
2025-07-08 18:10:39,41.67932988794367,26.542414030677243,9,0.7786409108116178,Low,Sunny,18,1,7
2025-05-23 12:52:44,41.68985981324766,26.518895839341933,12,0.3081347307517188,Low,Snowy,12,4,5
2025-12-19 22:19:20,41.7112186014672,26.609296013144693,13,0.13227907965013896,Low,Sunny,22,4,12
2025-07-09 23:59:39,41.70864437138694,26.54271211325202,14,0.47383786054432164,Low,Rainy,23,2,7
2025-01-07 18:18:19,41.66210591116575,26.54794585477947,13,0.8969339151425764,Low,Rainy,18,1,1
2025-04-15 21:22:49,41.662426064312534,26.601119175538056,13,0.1676913484862202,High,Sunny,21,1,4
2025-08-02 16:14:52,41.70116528909347,26.576481407832652,10,0.24257476133398356,Medium,Sunny,16,5,8
2025-06-25 02:51:22,41.73366667186668,26.576160689230015,14,0.3563994340042579,High,Rainy,2,2,6
2025-06-11 07:54:53,41.655062094166475,26.540500540732875,11,0.7114335590726535,Medium,Sunny,7,2,6
2025-04-27 22:15:20,41.66181056387595,26.532978840909383,21,0.20352264065481915,Low,Sunny,22,6,4
2025-05-31 15:17:30,41.6300434450659,26.570997416125028,17,0.23608355099468376,Medium,Sunny,15,5,5
2025-07-01 21:15:32,41.64371951284495,26.520840284210138,10,0.39130688178722006,Low,Rainy,21,1,7
2025-04-06 00:26:06,41.663030819682,26.52166564539972,16,0.10907318353399796,Medium,Sunny,0,6,4
2025-10-29 15:28:23,41.68529501640774,26.57713870230235,12,0.21114343199450974,High,Sunny,15,2,10
2025-03-06 10:26:36,41.6659947734229,26.53940791662982,12,0.3619625282770351,Low,Rainy,10,3,3
2025-07-21 08:16:03,41.69534234117242,26.59726716476961,13,0.7745436177185623,Medium,Sunny,8,0,7
2025-01-28 00:58:39,41.68235528014768,26.565718114779386,4,0.14444868779097833,High,Sunny,0,1,1
2025-11-19 14:01:10,41.70028847669979,26.55627322485255,18,0.23791159753873908,Medium,Sunny,14,2,11
2025-08-14 10:56:11,41.690173538509015,26.548975929530677,25,0.08941365699659287,Medium,Sunny,10,3,8
2025-04-18 05:17:19,41.64944276446242,26.555101919831376,12,0.2322547597193576,Low,Sunny,5,4,4
2025-07-30 05:14:56,41.61805043480248,26.54798519977064,9,0.26999880282187033,Low,Sunny,5,2,7
2025-07-25 05:50:39,41.66070698300951,26.553745716409313,14,0.24217407879251682,Low,Sunny,5,4,7
2025-07-23 11:33:06,41.68501793161074,26.542331900622013,9,0.42108418402695574,High,Rainy,11,2,7
2025-05-25 13:13:46,41.68632749833304,26.553700281416635,7,0.12549504438929565,High,Sunny,13,6,5
2025-07-24 15:46:25,41.67048984565753,26.53408091142194,11,0.031630475532870655,Medium,Sunny,15,3,7
2025-09-02 14:57:35,41.66913188939226,26.51844031909514,12,0.16087211461305484,Low,Sunny,14,1,9
2025-12-26 18:39:02,41.699246351185316,26.554002636310678,13,0.5684888938680984,Low,Sunny,18,4,12
2025-07-31 16:08:43,41.68285736723056,26.560938784664675,9,0.14183172593810933,High,Sunny,16,3,7
2025-11-02 22:13:44,41.6522589749383,26.558744149010717,40,0.36915854109245927,Medium,Sunny,22,6,11
2025-05-02 04:02:35,41.67537974726764,26.558508725085744,14,0.4150293936911919,High,Rainy,4,4,5
2025-07-08 07:56:57,41.68853670266659,26.59683339515155,18,0.6156177496588546,Medium,Sunny,7,1,7
2025-02-23 22:44:17,41.618789252328824,26.519921334194294,10,0.07765855115775064,High,Sunny,22,6,2
2025-09-04 10:08:56,41.64946079120781,26.50904996713562,4,0.15297618162251383,High,Sunny,10,3,9
2025-04-02 19:25:40,41.66224295964502,26.555539867477044,12,0.6088617413996221,Low,Sunny,19,2,4
2025-03-23 07:02:01,41.66406667116732,26.483180710052522,23,0.6615310020000471,High,Sunny,7,6,3
2025-02-07 14:16:35,41.66292992153292,26.542003217972315,22,0.4406770508999393,Medium,Snowy,14,4,2
2025-01-27 08:53:24,41.726072537837645,26.533160251813424,12,0.8637368069166175,Medium,Rainy,8,0,1
2025-03-02 17:13:39,41.6748641266185,26.547892170051746,15,0.7641258783853783,High,Sunny,17,6,3
2025-08-19 02:30:25,41.624197828912074,26.527929676020076,5,0.2048336465892301,Low,Sunny,2,1,8
2025-06-23 02:30:47,41.635744654377184,26.574877816113908,9,0.18809417089028166,Medium,Sunny,2,0,6
2025-11-16 11:03:35,41.651239384716,26.54489715043482,31,0.20889226919789375,Medium,Sunny,11,6,11
2025-09-08 12:21:29,41.667887765588226,26.565445548132217,10,0.5657856787448476,Medium,Snowy,12,0,9
2025-12-19 21:26:01,41.70128613540497,26.567489003588665,19,0.4019368071593713,Medium,Rainy,21,4,12
2025-04-16 18:24:17,41.62860399231816,26.559525945915546,13,0.7155840245430959,Medium,Sunny,18,2,4
2025-05-21 22:40:45,41.67175558131445,26.521055189749802,17,0.1413383994618126,High,Sunny,22,2,5
2025-11-28 03:13:32,41.6812121386841,26.595925221811296,29,0.35131491911676804,Medium,Rainy,3,4,11
2025-08-15 11:33:06,41.71864619253534,26.537067631943035,12,0.22495613305242163,Medium,Sunny,11,4,8
2025-11-19 00:10:49,41.595610221197674,26.546975992929784,27,0.19521802397463797,Low,Sunny,0,2,11
2025-04-10 05:19:09,41.66114757940267,26.562386105228466,19,0.30456264265706384,High,Sunny,5,3,4
2025-07-13 00:16:20,41.6755149954243,26.53771066074305,11,0.3117427089512906,Medium,Rainy,0,6,7
2025-09-23 02:38:49,41.70802280195517,26.55168600610995,6,0.14518183183648292,Low,Sunny,2,1,9
2025-10-27 06:37:17,41.668673466513134,26.56038278428666,11,0.18208568683073367,High,Sunny,6,0,10
2025-07-11 00:10:05,41.70566929722935,26.583571676569672,13,0.22299185725764045,Low,Sunny,0,4,7
2025-06-23 18:24:44,41.65199819052437,26.503458187229032,9,0.9402597474292775,High,Rainy,18,0,6
2025-10-29 10:23:06,41.66997294146057,26.565420088129912,14,0.43410271730281336,Low,Rainy,10,2,10
2025-02-17 00:57:49,41.6940441785235,26.575100665938375,13,0.5004914878428242,Low,Snowy,0,0,2
2025-09-10 16:49:59,41.64031333250629,26.57977333713634,9,0.19922528968351172,High,Sunny,16,2,9
2025-01-04 02:01:34,41.656687466663165,26.565836638144148,6,0.27859863790673667,Medium,Rainy,2,5,1
2025-03-27 08:49:43,41.68352227425158,26.546129070066712,12,0.6085202732027676,Medium,Sunny,8,3,3
2025-07-10 20:24:39,41.67701717862432,26.56613616075989,11,0.19630724154300055,High,Sunny,20,3,7
2025-10-12 20:53:34,41.67084821476884,26.563125733330907,11,0.4946078252938706,Medium,Snowy,20,6,10
2025-04-30 23:06:49,41.65604942566488,26.582241860295174,13,0.16763001025572663,High,Sunny,23,2,4
2025-02-08 17:34:19,41.66719884206547,26.548086534093724,7,0.8950884351972327,High,Rainy,17,5,2
2025-04-22 11:18:17,41.71728384896841,26.570764682012644,9,0.14441914856677773,Medium,Sunny,11,1,4
2025-12-07 18:09:30,41.6958937178194,26.552305938978996,9,0.8537955332426417,Medium,Rainy,18,6,12
2025-08-14 05:53:26,41.676867227439566,26.578084553032525,16,0.1858435075899508,High,Sunny,5,3,8
2025-06-19 05:28:59,41.6808583125862,26.56573640098715,14,0.12326510415575953,Medium,Sunny,5,3,6
2025-03-13 12:34:29,41.66677988542365,26.60179849294484,9,0.1466235322757909,Low,Sunny,12,3,3
2025-02-20 19:21:28,41.70771729658249,26.571934861192194,11,0.8151002032863319,High,Snowy,19,3,2
2025-05-04 13:37:06,41.63912554768108,26.552426944781253,14,0.24033056780969136,Low,Sunny,13,6,5
2025-05-12 05:34:18,41.67558060013057,26.541571117881023,12,0.24574674060690954,Low,Sunny,5,0,5
2025-07-14 01:42:35,41.64667046100602,26.55267021475637,14,0.4792592612269852,Low,Rainy,1,0,7
2025-03-17 02:22:47,41.633502767795186,26.56944303049977,9,0.5524467437878007,Medium,Rainy,2,0,3
2025-06-05 02:18:51,41.623175326764944,26.580291728831195,8,0.5234267388021902,Medium,Rainy,2,3,6
2025-05-25 16:54:42,41.636150518679365,26.56352942844748,14,0.14683872027209843,High,Sunny,16,6,5
2025-07-02 19:20:16,41.63704008145639,26.55024071482705,17,0.6782423871681564,Medium,Sunny,19,2,7
2025-08-25 01:31:39,41.61168208034678,26.531376025484562,6,0.12252946555568668,Medium,Sunny,1,0,8
2025-08-29 01:22:10,41.64847666037145,26.51768828660209,16,0.22129800819043932,Medium,Sunny,1,4,8
2025-11-28 10:55:32,41.63602224845171,26.57455078345338,29,0.2510607861855105,High,Sunny,10,4,11
2025-10-24 12:01:50,41.6930345872136,26.58165175923683,12,0.09914236113605157,Low,Sunny,12,4,10
2025-03-11 13:48:51,41.6704570258885,26.506672159206428,10,0.15351370666639957,Medium,Sunny,13,1,3
2025-11-01 19:47:02,41.687081829690484,26.536755177616307,32,0.7588859903446781,High,Sunny,19,5,11
2025-03-15 11:16:25,41.66960508424503,26.550667059583397,11,0.44985336700885936,High,Rainy,11,5,3
2025-07-03 14:07:11,41.672126986796606,26.58092975525686,17,0.1978657421551088,Low,Sunny,14,3,7
2025-07-02 23:49:14,41.64390896390677,26.558277595717517,14,0.20764586237656302,Low,Sunny,23,2,7
2025-01-16 03:19:34,41.65003188426584,26.492162170826518,15,0.1508729187615245,High,Sunny,3,3,1
2025-04-22 19:52:01,41.639642911076116,26.526640579623642,10,0.6862141588282887,Medium,Sunny,19,1,4
2025-09-16 14:23:31,41.6476536911339,26.507693009367447,12,0.27364321951061743,Medium,Sunny,14,1,9
2025-06-15 20:43:03,41.70499002444946,26.585843031639687,16,0.21328293532378037,Low,Sunny,20,6,6
2025-03-29 16:28:55,41.66551544396974,26.5310920444342,7,0.20511835812355622,Low,Sunny,16,5,3
2025-02-02 20:54:38,41.679823960702706,26.58376531499214,11,0.08793354975889137,Medium,Sunny,20,6,2
2025-04-05 01:26:11,41.71097204764514,26.580121571377298,17,0.10023731073959696,Medium,Sunny,1,5,4
2025-04-20 20:58:42,41.70784072507541,26.589235944114613,10,0.15895684093776563,Medium,Sunny,20,6,4
2025-11-03 08:55:34,41.65155486991809,26.584841843562852,33,0.6588729076060773,Low,Sunny,8,0,11
2025-09-24 05:16:42,41.68019573095058,26.56956736011725,20,0.4950451931815495,Low,Rainy,5,2,9
2025-05-14 16:08:21,41.68262241092363,26.5315335953854,10,0.25003722842531145,High,Sunny,16,2,5
2025-09-08 00:57:05,41.65839488431035,26.56135395405167,9,0.4328143212019492,Medium,Sunny,0,0,9
2025-11-05 08:52:16,41.719074536513986,26.5339925961274,21,0.6648842226890455,Medium,Sunny,8,2,11
2025-03-13 00:08:14,41.68622245656246,26.52677165370838,17,0.36697254142003155,High,Snowy,0,3,3
2025-02-27 15:10:24,41.68823877270277,26.54875123855498,19,0.38657165283468353,High,Sunny,15,3,2
2025-10-04 04:01:18,41.66137135100008,26.54617748643679,9,0.05182654650350446,Medium,Sunny,4,5,10
2025-08-25 20:59:43,41.64420449934376,26.520684155385414,7,0.5544781892210938,Medium,Rainy,20,0,8
2025-07-20 18:16:21,41.67787998009631,26.522553975052066,19,0.8196186252140985,Low,Rainy,18,6,7
2025-03-13 19:03:19,41.65499362113698,26.520755620816075,6,0.7982325665561184,High,Sunny,19,3,3
2025-08-12 13:13:21,41.693569225323614,26.550863755254007,11,0.34880018303918714,Low,Sunny,13,1,8
2025-12-06 17:10:41,41.64662609379008,26.55775923823455,17,0.7152159542842859,High,Sunny,17,5,12
2025-12-16 11:18:52,41.6855687399619,26.577360086207747,17,0.15341108139851584,Medium,Sunny,11,1,12
2025-04-19 01:55:16,41.64252580319861,26.559391126921835,14,0.10230791940346246,Low,Sunny,1,5,4
2025-06-17 06:20:10,41.679462676847855,26.5677533196426,12,0.5135288855466923,Low,Rainy,6,1,6
2025-04-23 05:52:07,41.678015273905274,26.564863015844548,15,0.03134287458306509,Medium,Sunny,5,2,4
2025-06-11 20:40:15,41.7013068930338,26.514799102205885,14,0.10991156148561779,Low,Sunny,20,2,6
2025-08-25 18:38:41,41.656464729148134,26.546168637707808,10,0.7678921884639678,Low,Sunny,18,0,8
2025-04-06 08:38:53,41.62742066754434,26.558660553437054,5,0.7216285905143407,High,Sunny,8,6,4
2025-09-23 20:22:38,41.68006730001467,26.548170415442268,12,0.08989075118580554,Medium,Sunny,20,1,9
2025-12-21 20:33:38,41.69520905778378,26.54775440103119,15,0.37683725886300723,High,Rainy,20,6,12
2025-05-30 13:22:56,41.65300427098723,26.56469911567359,8,0.3438973088582247,Low,Sunny,13,4,5
2025-05-05 17:26:47,41.68461282034733,26.564998415707063,5,0.6813398734437693,Medium,Sunny,17,0,5
2025-01-23 23:35:31,41.68272016115376,26.55017950707851,9,0.18761387734165877,Low,Sunny,23,3,1
2025-04-26 12:41:03,41.6599909088784,26.56532973527066,14,0.36183011936500775,High,Sunny,12,5,4
2025-10-04 15:07:27,41.66727720951753,26.55626398644377,14,0.16064420443541327,Medium,Sunny,15,5,10
2025-07-26 10:00:23,41.69038257223119,26.540250556125798,12,0.07629796144875989,Medium,Sunny,10,5,7
2025-12-10 22:44:57,41.66649611227726,26.54725666963472,13,0.4602294255126241,High,Snowy,22,2,12
2025-06-13 09:57:48,41.66153492523805,26.60176763197047,9,0.6213622978338902,Low,Sunny,9,4,6
2025-03-17 02:37:32,41.66090731660365,26.561763262261586,10,0.12233014393186466,Medium,Sunny,2,0,3
2025-05-17 05:50:42,41.66967527182115,26.58466286596406,5,0.3024116671164082,Low,Sunny,5,5,5
2025-10-22 00:19:34,41.71340496208106,26.563693602075396,9,0.057324728901755884,Low,Sunny,0,2,10
2025-09-02 11:49:44,41.656241200605436,26.555484830823893,8,0.1903170797352622,High,Sunny,11,1,9
2025-05-16 01:42:14,41.64601230920267,26.515287750972824,9,0.2412418565537378,Medium,Sunny,1,4,5
2025-01-28 20:45:08,41.663426491489645,26.55535870985195,13,0.45300458030283064,Low,Rainy,20,1,1
2025-11-05 16:06:24,41.62266113628591,26.4812096932963,25,0.1965351225542507,High,Sunny,16,2,11
2025-01-06 05:26:38,41.69637395302778,26.54560988237285,7,0.2069070150573366,Medium,Sunny,5,0,1
2025-05-26 00:14:40,41.65078674763701,26.524413591413232,12,0.2337481020952286,Medium,Sunny,0,0,5
2025-09-04 01:00:22,41.685087882070725,26.56313399211987,17,0.1447317492707743,Medium,Sunny,1,3,9
2025-04-22 02:29:08,41.650912611605484,26.542290058400095,5,0.19982240456855938,Medium,Sunny,2,1,4
2025-08-20 22:22:48,41.69576810809412,26.562708928120696,7,0.14597538212392058,Medium,Sunny,22,2,8
2025-09-11 22:27:50,41.71045436851434,26.553078656566765,13,0.28315629387622954,High,Sunny,22,3,9
2025-07-20 23:24:17,41.63250548566019,26.53801923588658,6,0.22836761852868598,Medium,Sunny,23,6,7
2025-06-29 20:34:21,41.63306543436869,26.5308290266227,8,0.051158349258374286,Low,Sunny,20,6,6
2025-06-25 00:59:59,41.695433079657086,26.558816056656035,13,0.20708253496841658,Low,Sunny,0,2,6
2025-03-25 09:25:49,41.69252547244012,26.537638954308772,12,0.7309473484394626,High,Sunny,9,1,3
2025-01-01 17:49:50,41.7078873785297,26.55225346113397,7,0.9398976322598666,Medium,Rainy,17,2,1
2025-10-03 23:03:02,41.670940213219865,26.521999360442155,15,0.13953696842182442,Medium,Sunny,23,4,10
2025-09-30 09:57:12,41.68970182238067,26.544130606360756,10,0.7910220701647738,Medium,Sunny,9,1,9
2025-02-14 04:52:50,41.677506558770546,26.50644329718787,11,0.279262203909856,Low,Sunny,4,4,2
2025-03-20 12:08:06,41.64623604740525,26.537682130146134,7,0.19921549963702917,High,Sunny,12,3,3
2025-02-28 03:41:45,41.672070513871724,26.52935874467931,11,0.17937143004005815,Low,Sunny,3,4,2
2025-04-01 07:53:24,41.70951029741404,26.59861242935342,11,0.8004835058443263,Medium,Sunny,7,1,4
2025-09-29 06:03:08,41.68575388683609,26.559997141309157,14,0.15762476486928154,High,Sunny,6,0,9
2025-03-07 01:59:27,41.66998307351773,26.57268902842329,11,0.15057251626530202,High,Sunny,1,4,3
2025-03-29 01:02:25,41.68079356531956,26.559865623049358,12,0.1907865034473273,Low,Sunny,1,5,3
2025-08-31 13:31:36,41.70070594336478,26.54091984740254,8,0.18322476657441733,High,Sunny,13,6,8
2025-07-06 03:30:58,41.705424040774595,26.550534258125868,11,0.308797264204277,Low,Snowy,3,6,7
2025-01-23 06:35:55,41.72360017228822,26.536461355281226,12,0.4344812272686901,High,Rainy,6,3,1
2025-02-19 10:57:13,41.6702631429622,26.51293693820486,7,0.10353304103884843,High,Sunny,10,2,2
2025-10-03 04:17:41,41.70080087228719,26.54085021228005,9,0.09628019540738265,Medium,Sunny,4,4,10
2025-11-01 04:25:38,41.65701552375409,26.530597850401087,26,0.16010351846259466,Medium,Sunny,4,5,11
2025-07-29 19:36:23,41.67566561806,26.551374773841136,12,0.7352489019000299,Medium,Sunny,19,1,7
2025-10-23 04:48:11,41.640491443735776,26.54603557852161,13,0.23068868321468647,High,Sunny,4,3,10
2025-10-26 07:40:20,41.667617429611056,26.559294763939317,9,0.793712077713436,Medium,Sunny,7,6,10
2025-04-26 06:26:29,41.64003038167303,26.586563047845626,11,0.13586289169121785,Medium,Sunny,6,5,4
2025-01-10 07:03:39,41.66062316721563,26.560873669553853,15,0.9643776992180835,Medium,Rainy,7,4,1
2025-03-11 22:28:53,41.65029928688041,26.600310539723925,12,0.11843127560254493,High,Sunny,22,1,3
2025-07-06 11:32:01,41.64654064312616,26.516682738695234,13,0.2131760094442725,High,Sunny,11,6,7
2025-01-11 20:43:05,41.636625522647236,26.575606061070427,11,0.42444486551653904,Medium,Rainy,20,5,1
