saat_bazli_zaman,grid_id,hour,day_of_week,weather,is_special_event,toplam_siparis_sayisi,traffic_index
2025-03-29 16:00:00,Grid_5_5,16,5,Clear,0,6,0.3793333333333333
2025-03-29 16:00:00,Grid_6_3,16,5,Clear,0,2,0.4215
2025-03-29 16:00:00,Grid_6_4,16,5,Clear,0,3,0.349
2025-03-29 16:00:00,Grid_6_5,16,5,Clear,0,1,0.364
2025-03-29 16:00:00,Grid_6_6,16,5,Clear,0,1,0.39
2025-03-29 16:00:00,Grid_6_8,16,5,Clear,0,1,0.423
2025-03-29 16:00:00,Grid_7_5,16,5,Clear,0,1,0.416
2025-03-29 16:00:00,Grid_8_2,16,5,Clear,0,2,0.45299999999999996
2025-03-29 16:00:00,Grid_8_4,16,5,Clear,0,2,0.375
2025-03-29 16:00:00,Grid_8_6,16,5,Clear,0,1,0.389
2025-03-29 16:00:00,Grid_9_4,16,5,Clear,0,1,0.43
2025-03-29 17:00:00,Grid_1_5,17,5,Clear,0,1,0.748
2025-03-29 17:00:00,Grid_2_5,17,5,Clear,0,2,0.804
2025-03-29 17:00:00,Grid_4_4,17,5,Clear,0,1,0.765
2025-03-29 17:00:00,Grid_4_5,17,5,Clear,0,1,0.791
2025-03-29 17:00:00,Grid_4_6,17,5,Clear,0,1,0.833
2025-03-29 17:00:00,Grid_5_3,17,5,Clear,0,3,0.782
2025-03-29 17:00:00,Grid_5_4,17,5,Clear,0,7,0.8298571428571428
2025-03-29 17:00:00,Grid_5_5,17,5,Clear,0,12,0.8190833333333334
2025-03-29 17:00:00,Grid_6_2,17,5,Clear,0,1,0.795
2025-03-29 17:00:00,Grid_6_4,17,5,Clear,0,1,0.784
2025-03-29 17:00:00,Grid_6_5,17,5,Clear,0,2,0.817
2025-03-29 18:00:00,Grid_3_5,18,5,Clear,0,1,0.788
2025-03-29 18:00:00,Grid_3_6,18,5,Clear,0,1,0.832
2025-03-29 18:00:00,Grid_4_5,18,5,Clear,0,1,0.95
2025-03-29 18:00:00,Grid_4_6,18,5,Clear,0,3,0.8026666666666666
2025-03-29 18:00:00,Grid_5_3,18,5,Clear,0,2,0.734
2025-03-29 18:00:00,Grid_5_4,18,5,Clear,0,6,0.7968333333333333
2025-03-29 18:00:00,Grid_5_5,18,5,Clear,0,6,0.8021666666666666
2025-03-29 18:00:00,Grid_6_2,18,5,Clear,0,1,0.802
2025-03-29 18:00:00,Grid_6_6,18,5,Clear,0,1,0.826
2025-03-29 18:00:00,Grid_6_9,18,5,Clear,0,1,0.768
2025-03-29 18:00:00,Grid_7_0,18,5,Clear,0,1,0.8
2025-03-29 18:00:00,Grid_7_1,18,5,Clear,0,1,0.851
2025-03-29 18:00:00,Grid_7_5,18,5,Clear,0,1,0.84
2025-03-29 18:00:00,Grid_8_2,18,5,Clear,0,1,0.955
2025-03-31 08:00:00,Grid_0_6,8,0,Clear,0,1,0.727
2025-03-31 08:00:00,Grid_2_5,8,0,Clear,0,1,0.745
2025-03-31 08:00:00,Grid_3_6,8,0,Clear,0,3,0.711
2025-03-31 08:00:00,Grid_4_6,8,0,Clear,0,1,0.765
2025-03-31 08:00:00,Grid_5_3,8,0,Clear,0,5,0.7006
2025-03-31 08:00:00,Grid_5_4,8,0,Clear,0,16,0.6908125
2025-03-31 08:00:00,Grid_5_5,8,0,Clear,0,11,0.7067272727272728
2025-03-31 08:00:00,Grid_6_4,8,0,Clear,0,1,0.732
2025-03-31 08:00:00,Grid_6_6,8,0,Clear,0,1,0.691
2025-03-31 08:00:00,Grid_7_1,8,0,Clear,0,1,0.698
2025-03-31 08:00:00,Grid_7_2,8,0,Clear,0,1,0.675
2025-03-31 08:00:00,Grid_8_3,8,0,Clear,0,1,0.674
2025-03-31 08:00:00,Grid_8_7,8,0,Clear,0,1,0.702
2025-03-31 09:00:00,Grid_1_6,9,0,Clear,0,1,0.691
2025-03-31 09:00:00,Grid_2_6,9,0,Clear,0,1,0.726
2025-03-31 09:00:00,Grid_3_5,9,0,Clear,0,1,0.661
2025-03-31 09:00:00,Grid_4_6,9,0,Clear,0,1,0.714
2025-03-31 09:00:00,Grid_5_3,9,0,Clear,0,5,0.6972
2025-03-31 09:00:00,Grid_5_4,9,0,Clear,0,12,0.7068333333333333
2025-03-31 09:00:00,Grid_5_5,9,0,Clear,0,15,0.7036666666666667
2025-03-31 09:00:00,Grid_5_6,9,0,Clear,0,1,0.669
2025-03-31 09:00:00,Grid_6_4,9,0,Clear,0,2,0.7110000000000001
2025-03-31 09:00:00,Grid_6_5,9,0,Clear,0,1,0.653
2025-03-31 09:00:00,Grid_6_8,9,0,Clear,0,1,0.592
2025-03-31 09:00:00,Grid_6_9,9,0,Clear,0,1,0.623
2025-03-31 09:00:00,Grid_7_0,9,0,Clear,0,1,0.725
2025-03-31 09:00:00,Grid_7_4,9,0,Clear,0,1,0.787
2025-03-31 09:00:00,Grid_7_5,9,0,Clear,0,1,0.69
2025-03-31 09:00:00,Grid_9_2,9,0,Clear,0,1,0.749
2025-03-31 10:00:00,Grid_1_6,10,0,Clear,0,1,0.579
2025-03-31 10:00:00,Grid_3_5,10,0,Clear,0,1,0.676
2025-03-31 10:00:00,Grid_3_6,10,0,Clear,0,1,0.67
2025-03-31 10:00:00,Grid_4_5,10,0,Clear,0,2,0.7555000000000001
2025-03-31 10:00:00,Grid_4_6,10,0,Clear,0,3,0.6593333333333332
2025-03-31 10:00:00,Grid_5_3,10,0,Clear,0,1,0.74
2025-03-31 10:00:00,Grid_5_4,10,0,Clear,0,15,0.7080666666666667
2025-03-31 10:00:00,Grid_5_5,10,0,Clear,0,9,0.6876666666666666
2025-03-31 10:00:00,Grid_5_7,10,0,Clear,0,1,0.696
2025-03-31 10:00:00,Grid_6_0,10,0,Clear,0,1,0.657
2025-03-31 10:00:00,Grid_6_4,10,0,Clear,0,3,0.7423333333333333
2025-03-31 10:00:00,Grid_6_5,10,0,Clear,0,2,0.6935
2025-03-31 10:00:00,Grid_8_1,10,0,Clear,0,1,0.626
2025-03-31 10:00:00,Grid_8_2,10,0,Clear,0,1,0.731
2025-03-31 10:00:00,Grid_8_4,10,0,Clear,0,3,0.7343333333333333
2025-03-31 11:00:00,Grid_3_6,11,0,Clear,0,1,0.328
2025-03-31 11:00:00,Grid_4_6,11,0,Clear,0,2,0.41400000000000003
2025-03-31 11:00:00,Grid_4_7,11,0,Clear,0,1,0.372
2025-03-31 11:00:00,Grid_5_3,11,0,Clear,0,5,0.3976
2025-03-31 11:00:00,Grid_5_4,11,0,Clear,0,10,0.4024
2025-03-31 11:00:00,Grid_5_5,11,0,Clear,0,8,0.384625
2025-03-31 11:00:00,Grid_6_3,11,0,Clear,0,1,0.341
2025-03-31 11:00:00,Grid_6_4,11,0,Clear,0,2,0.432
2025-03-31 11:00:00,Grid_6_7,11,0,Clear,0,1,0.456
2025-03-31 11:00:00,Grid_6_9,11,0,Clear,0,1,0.393
2025-03-31 11:00:00,Grid_7_4,11,0,Clear,0,2,0.436
2025-03-31 11:00:00,Grid_7_6,11,0,Clear,0,1,0.43
2025-03-31 11:00:00,Grid_8_0,11,0,Clear,0,1,0.319
2025-03-31 11:00:00,Grid_8_2,11,0,Clear,0,1,0.436
2025-03-31 11:00:00,Grid_8_4,11,0,Clear,0,1,0.388
2025-03-31 11:00:00,Grid_9_4,11,0,Clear,0,1,0.402
2025-03-31 12:00:00,Grid_2_5,12,0,Rain/Snow,0,1,0.936
2025-03-31 12:00:00,Grid_2_6,12,0,Rain/Snow,0,1,0.823
2025-03-31 12:00:00,Grid_4_5,12,0,Rain/Snow,0,1,0.817
2025-03-31 12:00:00,Grid_5_4,12,0,Rain/Snow,0,8,0.84325
2025-03-31 12:00:00,Grid_5_5,12,0,Rain/Snow,0,6,0.8333333333333334
2025-03-31 12:00:00,Grid_6_3,12,0,Rain/Snow,0,1,0.807
2025-03-31 12:00:00,Grid_6_4,12,0,Rain/Snow,0,1,0.879
2025-03-31 12:00:00,Grid_7_4,12,0,Rain/Snow,0,2,0.853
2025-03-31 12:00:00,Grid_9_2,12,0,Rain/Snow,0,1,0.821
2025-03-31 13:00:00,Grid_1_6,13,0,Clear,0,1,0.504
2025-03-31 13:00:00,Grid_2_5,13,0,Clear,0,1,0.49
2025-03-31 13:00:00,Grid_4_6,13,0,Clear,0,1,0.474
2025-03-31 13:00:00,Grid_5_3,13,0,Clear,0,1,0.427
2025-03-31 13:00:00,Grid_5_4,13,0,Clear,0,7,0.47828571428571426
2025-03-31 13:00:00,Grid_5_5,13,0,Clear,0,5,0.5050000000000001
2025-03-31 13:00:00,Grid_7_4,13,0,Clear,0,2,0.502
2025-03-31 13:00:00,Grid_8_4,13,0,Clear,0,1,0.519
2025-03-31 14:00:00,Grid_2_5,14,0,Clear,0,1,0.426
2025-03-31 14:00:00,Grid_3_6,14,0,Clear,0,2,0.4385
2025-03-31 14:00:00,Grid_4_6,14,0,Clear,0,1,0.478
2025-03-31 14:00:00,Grid_4_7,14,0,Clear,0,2,0.397
2025-03-31 14:00:00,Grid_5_3,14,0,Clear,0,1,0.421
2025-03-31 14:00:00,Grid_5_4,14,0,Clear,0,12,0.38683333333333336
2025-03-31 14:00:00,Grid_5_5,14,0,Clear,0,5,0.3856
2025-03-31 14:00:00,Grid_6_5,14,0,Clear,0,1,0.428
2025-03-31 14:00:00,Grid_6_6,14,0,Clear,0,1,0.48
2025-03-31 14:00:00,Grid_7_4,14,0,Clear,0,1,0.348
2025-03-31 14:00:00,Grid_7_5,14,0,Clear,0,1,0.332
2025-03-31 14:00:00,Grid_8_2,14,0,Clear,0,1,0.383
2025-03-31 14:00:00,Grid_8_4,14,0,Clear,0,1,0.435
2025-03-31 14:00:00,Grid_8_7,14,0,Clear,0,1,0.295
2025-03-31 14:00:00,Grid_9_2,14,0,Clear,0,1,0.359
2025-03-31 15:00:00,Grid_2_5,15,0,Clear,0,2,0.41100000000000003
2025-03-31 15:00:00,Grid_4_6,15,0,Clear,0,1,0.342
2025-03-31 15:00:00,Grid_5_4,15,0,Clear,0,5,0.39239999999999997
2025-03-31 15:00:00,Grid_5_5,15,0,Clear,0,11,0.38672727272727275
2025-03-31 15:00:00,Grid_6_4,15,0,Clear,0,1,0.405
2025-03-31 15:00:00,Grid_6_5,15,0,Clear,0,1,0.428
2025-03-31 15:00:00,Grid_6_6,15,0,Clear,0,1,0.397
2025-03-31 15:00:00,Grid_6_7,15,0,Clear,0,1,0.384
2025-03-31 15:00:00,Grid_7_1,15,0,Clear,0,1,0.454
2025-03-31 15:00:00,Grid_7_5,15,0,Clear,0,2,0.39049999999999996
2025-03-31 15:00:00,Grid_9_2,15,0,Clear,0,2,0.345
2025-03-31 16:00:00,Grid_2_5,16,0,Clear,0,1,0.337
2025-03-31 16:00:00,Grid_4_5,16,0,Clear,0,1,0.382
2025-03-31 16:00:00,Grid_4_6,16,0,Clear,0,1,0.369
2025-03-31 16:00:00,Grid_5_3,16,0,Clear,0,1,0.441
2025-03-31 16:00:00,Grid_5_4,16,0,Clear,0,14,0.39749999999999996
2025-03-31 16:00:00,Grid_5_5,16,0,Clear,0,6,0.42366666666666664
2025-03-31 16:00:00,Grid_6_2,16,0,Clear,0,1,0.425
2025-03-31 16:00:00,Grid_7_1,16,0,Clear,0,1,0.427
2025-03-31 16:00:00,Grid_8_4,16,0,Clear,0,2,0.4125
2025-03-31 16:00:00,Grid_9_4,16,0,Clear,0,1,0.315
2025-03-31 17:00:00,Grid_3_6,17,0,Clear,0,1,0.806
2025-03-31 17:00:00,Grid_4_5,17,0,Clear,0,1,0.807
2025-03-31 17:00:00,Grid_4_6,17,0,Clear,0,3,0.7696666666666667
2025-03-31 17:00:00,Grid_5_3,17,0,Clear,0,2,0.849
2025-03-31 17:00:00,Grid_5_4,17,0,Clear,0,4,0.80375
2025-03-31 17:00:00,Grid_5_5,17,0,Clear,0,7,0.8029999999999999
2025-03-31 17:00:00,Grid_5_6,17,0,Clear,0,1,0.742
2025-03-31 17:00:00,Grid_6_4,17,0,Clear,0,1,0.842
2025-03-31 17:00:00,Grid_6_5,17,0,Clear,0,1,0.79
2025-03-31 17:00:00,Grid_6_6,17,0,Clear,0,2,0.7845
2025-03-31 17:00:00,Grid_6_8,17,0,Clear,0,1,0.738
2025-03-31 17:00:00,Grid_7_0,17,0,Clear,0,1,0.785
2025-03-31 17:00:00,Grid_7_4,17,0,Clear,0,1,0.772
2025-03-31 17:00:00,Grid_8_1,17,0,Clear,0,1,0.853
2025-03-31 17:00:00,Grid_8_5,17,0,Clear,0,1,0.89
2025-03-31 18:00:00,Grid_4_5,18,0,Rain/Snow,0,2,1.0
2025-03-31 18:00:00,Grid_4_6,18,0,Rain/Snow,0,3,1.0
2025-03-31 18:00:00,Grid_4_7,18,0,Rain/Snow,0,2,1.0
2025-03-31 18:00:00,Grid_5_3,18,0,Rain/Snow,0,4,1.0
2025-03-31 18:00:00,Grid_5_4,18,0,Rain/Snow,0,14,1.0
2025-03-31 18:00:00,Grid_5_5,18,0,Rain/Snow,0,7,1.0
2025-03-31 18:00:00,Grid_6_4,18,0,Rain/Snow,0,2,1.0
2025-03-31 18:00:00,Grid_6_5,18,0,Rain/Snow,0,2,1.0
2025-03-31 18:00:00,Grid_6_6,18,0,Rain/Snow,0,1,1.0
2025-03-31 18:00:00,Grid_6_8,18,0,Rain/Snow,0,1,1.0
2025-03-31 18:00:00,Grid_7_2,18,0,Rain/Snow,0,2,1.0
2025-03-31 18:00:00,Grid_7_4,18,0,Rain/Snow,0,2,1.0
2025-03-31 18:00:00,Grid_9_2,18,0,Rain/Snow,0,2,1.0
2025-03-31 18:00:00,Grid_9_4,18,0,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_1_5,8,1,Rain/Snow,0,1,0.973
2025-04-01 08:00:00,Grid_1_6,8,1,Rain/Snow,0,3,0.9843333333333333
2025-04-01 08:00:00,Grid_4_5,8,1,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_4_6,8,1,Rain/Snow,0,2,1.0
2025-04-01 08:00:00,Grid_4_7,8,1,Rain/Snow,0,2,1.0
2025-04-01 08:00:00,Grid_5_3,8,1,Rain/Snow,0,3,0.9763333333333334
2025-04-01 08:00:00,Grid_5_4,8,1,Rain/Snow,0,11,1.0
2025-04-01 08:00:00,Grid_5_5,8,1,Rain/Snow,0,11,0.9983636363636363
2025-04-01 08:00:00,Grid_6_2,8,1,Rain/Snow,0,1,0.988
2025-04-01 08:00:00,Grid_6_4,8,1,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_6_5,8,1,Rain/Snow,0,1,0.973
2025-04-01 08:00:00,Grid_6_6,8,1,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_6_7,8,1,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_6_8,8,1,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_7_0,8,1,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_7_1,8,1,Rain/Snow,0,1,1.0
2025-04-01 08:00:00,Grid_8_2,8,1,Rain/Snow,0,2,1.0
2025-04-01 08:00:00,Grid_8_6,8,1,Rain/Snow,0,2,1.0
2025-04-01 08:00:00,Grid_9_4,8,1,Rain/Snow,0,1,1.0
2025-04-01 09:00:00,Grid_1_5,9,1,Clear,0,1,0.687
2025-04-01 09:00:00,Grid_2_5,9,1,Clear,0,1,0.714
2025-04-01 09:00:00,Grid_3_7,9,1,Clear,0,1,0.689
2025-04-01 09:00:00,Grid_4_7,9,1,Clear,0,2,0.687
2025-04-01 09:00:00,Grid_5_3,9,1,Clear,0,1,0.778
2025-04-01 09:00:00,Grid_5_4,9,1,Clear,0,7,0.6788571428571428
2025-04-01 09:00:00,Grid_5_5,9,1,Clear,0,12,0.7004166666666666
2025-04-01 09:00:00,Grid_6_4,9,1,Clear,0,2,0.6174999999999999
2025-04-01 09:00:00,Grid_6_6,9,1,Clear,0,1,0.766
2025-04-01 09:00:00,Grid_6_8,9,1,Clear,0,2,0.7110000000000001
2025-04-01 09:00:00,Grid_7_1,9,1,Clear,0,1,0.769
2025-04-01 09:00:00,Grid_7_4,9,1,Clear,0,1,0.732
2025-04-01 09:00:00,Grid_7_5,9,1,Clear,0,1,0.69
2025-04-01 09:00:00,Grid_7_6,9,1,Clear,0,1,0.77
2025-04-01 10:00:00,Grid_1_5,10,1,Clear,0,1,0.678
2025-04-01 10:00:00,Grid_2_5,10,1,Clear,0,1,0.686
2025-04-01 10:00:00,Grid_3_6,10,1,Clear,0,1,0.608
2025-04-01 10:00:00,Grid_4_5,10,1,Clear,0,1,0.727
2025-04-01 10:00:00,Grid_4_6,10,1,Clear,0,2,0.6865
2025-04-01 10:00:00,Grid_4_7,10,1,Clear,0,1,0.722
2025-04-01 10:00:00,Grid_4_8,10,1,Clear,0,1,0.779
2025-04-01 10:00:00,Grid_5_3,10,1,Clear,0,4,0.69875
2025-04-01 10:00:00,Grid_5_4,10,1,Clear,0,5,0.6582
2025-04-01 10:00:00,Grid_5_5,10,1,Clear,0,13,0.6907692307692308
2025-04-01 10:00:00,Grid_6_6,10,1,Clear,0,1,0.672
2025-04-01 10:00:00,Grid_6_8,10,1,Clear,0,1,0.715
2025-04-01 10:00:00,Grid_7_0,10,1,Clear,0,1,0.686
2025-04-01 10:00:00,Grid_7_1,10,1,Clear,0,1,0.642
2025-04-01 10:00:00,Grid_7_4,10,1,Clear,0,1,0.602
2025-04-01 10:00:00,Grid_7_6,10,1,Clear,0,1,0.717
2025-04-01 10:00:00,Grid_8_2,10,1,Clear,0,1,0.571
2025-04-01 11:00:00,Grid_0_5,11,1,Clear,0,1,0.357
2025-04-01 11:00:00,Grid_3_6,11,1,Clear,0,1,0.35
2025-04-01 11:00:00,Grid_4_6,11,1,Clear,0,2,0.4175
2025-04-01 11:00:00,Grid_4_7,11,1,Clear,0,3,0.43966666666666665
2025-04-01 11:00:00,Grid_5_3,11,1,Clear,0,2,0.3355
2025-04-01 11:00:00,Grid_5_4,11,1,Clear,0,12,0.41558333333333336
2025-04-01 11:00:00,Grid_5_5,11,1,Clear,0,9,0.41088888888888886
2025-04-01 11:00:00,Grid_5_7,11,1,Clear,0,1,0.315
2025-04-01 11:00:00,Grid_6_3,11,1,Clear,0,1,0.353
2025-04-01 11:00:00,Grid_6_4,11,1,Clear,0,2,0.3865
2025-04-01 11:00:00,Grid_6_5,11,1,Clear,0,1,0.337
2025-04-01 11:00:00,Grid_6_9,11,1,Clear,0,2,0.4385
2025-04-01 11:00:00,Grid_7_1,11,1,Clear,0,1,0.435
2025-04-01 11:00:00,Grid_7_4,11,1,Clear,0,1,0.335
2025-04-01 11:00:00,Grid_7_7,11,1,Clear,0,1,0.366
2025-04-01 11:00:00,Grid_8_4,11,1,Clear,0,2,0.4155
2025-04-01 11:00:00,Grid_9_4,11,1,Clear,0,1,0.341
2025-04-01 12:00:00,Grid_1_6,12,1,Rain/Snow,0,1,0.933
2025-04-01 12:00:00,Grid_2_5,12,1,Rain/Snow,0,3,0.8366666666666666
2025-04-01 12:00:00,Grid_4_5,12,1,Rain/Snow,0,1,0.834
2025-04-01 12:00:00,Grid_5_3,12,1,Rain/Snow,0,2,0.8585
2025-04-01 12:00:00,Grid_5_4,12,1,Rain/Snow,0,7,0.8532857142857143
2025-04-01 12:00:00,Grid_5_5,12,1,Rain/Snow,0,7,0.8501428571428572
2025-04-01 12:00:00,Grid_6_5,12,1,Rain/Snow,0,1,0.837
2025-04-01 12:00:00,Grid_7_5,12,1,Rain/Snow,0,1,0.805
2025-04-01 13:00:00,Grid_1_5,13,1,Rain/Snow,0,1,0.885
2025-04-01 13:00:00,Grid_4_5,13,1,Rain/Snow,0,1,0.807
2025-04-01 13:00:00,Grid_4_6,13,1,Rain/Snow,0,2,0.8765000000000001
2025-04-01 13:00:00,Grid_5_4,13,1,Rain/Snow,0,9,0.867
2025-04-01 13:00:00,Grid_5_5,13,1,Rain/Snow,0,3,0.8210000000000001
2025-04-01 13:00:00,Grid_6_3,13,1,Rain/Snow,0,1,0.857
2025-04-01 13:00:00,Grid_6_4,13,1,Rain/Snow,0,1,0.834
2025-04-01 13:00:00,Grid_9_4,13,1,Rain/Snow,0,1,0.857
2025-04-01 14:00:00,Grid_1_5,14,1,Clear,0,1,0.35
2025-04-01 14:00:00,Grid_2_5,14,1,Clear,0,1,0.408
2025-04-01 14:00:00,Grid_4_5,14,1,Clear,0,1,0.498
2025-04-01 14:00:00,Grid_4_6,14,1,Clear,0,2,0.42600000000000005
2025-04-01 14:00:00,Grid_4_7,14,1,Clear,0,1,0.435
2025-04-01 14:00:00,Grid_5_3,14,1,Clear,0,1,0.453
2025-04-01 14:00:00,Grid_5_4,14,1,Clear,0,5,0.41899999999999993
2025-04-01 14:00:00,Grid_5_5,14,1,Clear,0,7,0.396
2025-04-01 14:00:00,Grid_6_4,14,1,Clear,0,1,0.462
2025-04-01 14:00:00,Grid_6_5,14,1,Clear,0,1,0.437
2025-04-01 14:00:00,Grid_6_6,14,1,Clear,0,1,0.344
2025-04-01 14:00:00,Grid_6_8,14,1,Clear,0,1,0.322
2025-04-01 14:00:00,Grid_6_9,14,1,Clear,0,1,0.34
2025-04-01 14:00:00,Grid_7_4,14,1,Clear,0,1,0.419
2025-04-01 14:00:00,Grid_7_6,14,1,Clear,0,2,0.454
2025-04-01 14:00:00,Grid_8_1,14,1,Clear,0,1,0.384
2025-04-01 14:00:00,Grid_8_7,14,1,Clear,0,1,0.329
2025-04-01 15:00:00,Grid_2_5,15,1,Rain/Snow,0,2,0.8035
2025-04-01 15:00:00,Grid_3_5,15,1,Rain/Snow,0,1,0.717
2025-04-01 15:00:00,Grid_5_3,15,1,Rain/Snow,0,4,0.75175
2025-04-01 15:00:00,Grid_5_4,15,1,Rain/Snow,0,9,0.758
2025-04-01 15:00:00,Grid_5_5,15,1,Rain/Snow,0,4,0.74175
2025-04-01 15:00:00,Grid_5_7,15,1,Rain/Snow,0,1,0.742
2025-04-01 15:00:00,Grid_6_4,15,1,Rain/Snow,0,2,0.7909999999999999
2025-04-01 15:00:00,Grid_6_5,15,1,Rain/Snow,0,1,0.737
2025-04-01 15:00:00,Grid_7_1,15,1,Rain/Snow,0,1,0.742
2025-04-01 15:00:00,Grid_7_4,15,1,Rain/Snow,0,1,0.773
2025-04-01 15:00:00,Grid_7_5,15,1,Rain/Snow,0,1,0.775
2025-04-01 15:00:00,Grid_7_7,15,1,Rain/Snow,0,1,0.791
2025-04-01 15:00:00,Grid_8_4,15,1,Rain/Snow,0,3,0.7573333333333334
2025-04-01 15:00:00,Grid_9_2,15,1,Rain/Snow,0,2,0.6990000000000001
2025-04-01 16:00:00,Grid_1_5,16,1,Rain/Snow,0,1,0.734
2025-04-01 16:00:00,Grid_1_6,16,1,Rain/Snow,0,1,0.798
2025-04-01 16:00:00,Grid_4_4,16,1,Rain/Snow,0,1,0.783
2025-04-01 16:00:00,Grid_4_6,16,1,Rain/Snow,0,3,0.7283333333333334
2025-04-01 16:00:00,Grid_4_7,16,1,Rain/Snow,0,1,0.799
2025-04-01 16:00:00,Grid_5_3,16,1,Rain/Snow,0,2,0.761
2025-04-01 16:00:00,Grid_5_4,16,1,Rain/Snow,0,11,0.7464545454545455
2025-04-01 16:00:00,Grid_5_5,16,1,Rain/Snow,0,7,0.7307142857142858
2025-04-01 16:00:00,Grid_5_7,16,1,Rain/Snow,0,1,0.755
2025-04-01 16:00:00,Grid_6_3,16,1,Rain/Snow,0,2,0.8015
2025-04-01 16:00:00,Grid_6_5,16,1,Rain/Snow,0,1,0.737
2025-04-01 16:00:00,Grid_6_7,16,1,Rain/Snow,0,1,0.699
2025-04-01 16:00:00,Grid_6_9,16,1,Rain/Snow,0,2,0.7635000000000001
2025-04-01 16:00:00,Grid_7_1,16,1,Rain/Snow,0,1,0.725
2025-04-01 16:00:00,Grid_7_4,16,1,Rain/Snow,0,1,0.701
2025-04-01 16:00:00,Grid_8_4,16,1,Rain/Snow,0,1,0.714
2025-04-01 16:00:00,Grid_9_2,16,1,Rain/Snow,0,1,0.788
2025-04-01 16:00:00,Grid_9_4,16,1,Rain/Snow,0,1,0.748
2025-04-01 16:00:00,Grid_9_5,16,1,Rain/Snow,0,1,0.717
2025-04-01 17:00:00,Grid_0_6,17,1,Clear,0,1,0.815
2025-04-01 17:00:00,Grid_1_5,17,1,Clear,0,1,0.796
2025-04-01 17:00:00,Grid_2_5,17,1,Clear,0,1,0.784
2025-04-01 17:00:00,Grid_4_5,17,1,Clear,0,1,0.747
2025-04-01 17:00:00,Grid_4_6,17,1,Clear,0,2,0.748
2025-04-01 17:00:00,Grid_4_7,17,1,Clear,0,1,0.87
2025-04-01 17:00:00,Grid_5_3,17,1,Clear,0,2,0.8089999999999999
2025-04-01 17:00:00,Grid_5_4,17,1,Clear,0,10,0.7867
2025-04-01 17:00:00,Grid_5_5,17,1,Clear,0,13,0.7776153846153846
2025-04-01 17:00:00,Grid_6_2,17,1,Clear,0,2,0.7965
2025-04-01 17:00:00,Grid_6_4,17,1,Clear,0,1,0.789
2025-04-01 17:00:00,Grid_6_5,17,1,Clear,0,1,0.775
2025-04-01 17:00:00,Grid_6_9,17,1,Clear,0,1,0.768
2025-04-01 17:00:00,Grid_7_1,17,1,Clear,0,1,0.796
2025-04-01 17:00:00,Grid_8_2,17,1,Clear,0,1,0.806
2025-04-01 18:00:00,Grid_1_5,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_3_6,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_4_4,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_4_5,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_4_6,18,1,Rain/Snow,0,6,1.0
2025-04-01 18:00:00,Grid_4_7,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_5_4,18,1,Rain/Snow,0,11,1.0
2025-04-01 18:00:00,Grid_5_5,18,1,Rain/Snow,0,4,1.0
2025-04-01 18:00:00,Grid_6_2,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_6_4,18,1,Rain/Snow,0,2,1.0
2025-04-01 18:00:00,Grid_6_5,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_7_0,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_7_4,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_8_2,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_8_4,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_8_7,18,1,Rain/Snow,0,1,1.0
2025-04-01 18:00:00,Grid_9_2,18,1,Rain/Snow,0,1,1.0
2025-04-02 08:00:00,Grid_0_5,8,2,Clear,0,1,0.723
2025-04-02 08:00:00,Grid_4_6,8,2,Clear,0,5,0.6839999999999999
2025-04-02 08:00:00,Grid_5_3,8,2,Clear,0,3,0.7046666666666667
2025-04-02 08:00:00,Grid_5_4,8,2,Clear,0,15,0.7098666666666666
2025-04-02 08:00:00,Grid_5_5,8,2,Clear,0,6,0.7054999999999999
2025-04-02 08:00:00,Grid_5_7,8,2,Clear,0,1,0.675
2025-04-02 08:00:00,Grid_6_2,8,2,Clear,0,2,0.718
2025-04-02 08:00:00,Grid_6_4,8,2,Clear,0,5,0.7378
2025-04-02 08:00:00,Grid_6_5,8,2,Clear,0,1,0.652
2025-04-02 08:00:00,Grid_6_9,8,2,Clear,0,1,0.74
2025-04-02 08:00:00,Grid_7_1,8,2,Clear,0,1,0.68
2025-04-02 08:00:00,Grid_7_2,8,2,Clear,0,2,0.7364999999999999
2025-04-02 08:00:00,Grid_7_4,8,2,Clear,0,1,0.686
